[Kavita] [2024-02-28 00:00:06.412 +00:00  92] [Information] API.Services.Plus.ScrobblingService Starting Scrobble Processing
[Kavita] [2024-02-28 00:00:47.534 +00:00  133] [Debug] API.Services.DirectoryService [ScanFiles] called on /bookold/What the Most Successful People Do Before Breakfast [64] By Laura Vanderkam ABEE
[Kavita] [2024-02-28 00:00:47.541 +00:00  133] [Debug] API.Services.Tasks.ScannerService [ScannerService] Found 0 files for /bookold/What the Most Successful People Do Before Breakfast [64] By Laura Vanderkam ABEE
[Kavita] [2024-02-28 00:00:47.541 +00:00  133] [Information] API.Services.Tasks.ScannerService [ScannerService] /bookold/What the Most Successful People Do Before Breakfast [64] By Laura Vanderkam ABEE is empty or is no longer in this location
[Kavita] [2024-02-28 00:00:47.541 +00:00  133] [Debug] API.Services.DirectoryService [ScanFiles] called on /bookold/Word Master
[Kavita] [2024-02-28 00:00:47.551 +00:00  133] [Debug] API.Services.Tasks.ScannerService [ScannerService] Found 0 files for /bookold/Word Master
[Kavita] [2024-02-28 00:00:47.551 +00:00  133] [Information] API.Services.Tasks.ScannerService [ScannerService] /bookold/Word Master is empty or is no longer in this location
[Kavita] [2024-02-28 00:00:47.551 +00:00  133] [Information] API.Services.Tasks.ScannerService [ScannerService] Finished file scan in 31154 milliseconds. Updating database
[Kavita] [2024-02-28 00:00:47.584 +00:00  133] [Information] API.Services.Tasks.ScannerService [ScannerService] Finished library scan of 601 series in 31216 milliseconds for books old. There were no changes
[Kavita] [2024-02-28 00:00:47.585 +00:00  133] [Debug] API.Services.Tasks.ScannerService [ScannerService] Removing Series that were not found during the scan
[Kavita] [2024-02-28 00:00:48.228 +00:00  133] [Debug] API.Services.Tasks.ScannerService [ScannerService] Found 0 series that needs to be removed: []
[Kavita] [2024-02-28 00:00:48.228 +00:00  133] [Debug] API.Services.Tasks.ScannerService [ScannerService] Removing Series that were not found during the scan - complete
[Kavita] [2024-02-28 00:00:48.381 +00:00  133] [Information] API.Services.Tasks.ScannerService Scan of All Libraries Finished
[Kavita] [2024-02-28 02:00:06.594 +00:00  224] [Information] API.Services.Tasks.BackupService Beginning backup of Database at "2024-02-28T02:00:06.5939885+00:00"
[Kavita] [2024-02-28 02:00:06.604 +00:00  224] [Debug] API.Services.Tasks.BackupService Backing up to /kavita/config/backups
[Kavita] [2024-02-28 02:00:06.607 +00:00  224] [Error] API.Services.DirectoryService Unable to copy /kavita/config/Hangfire.db to /kavita/config/temp/02_28_2024_02_00_06 as it doesn't exist
[Kavita] [2024-02-28 02:00:06.607 +00:00  224] [Error] API.Services.DirectoryService Unable to copy /kavita/config/Hangfire-log.db to /kavita/config/temp/02_28_2024_02_00_06 as it doesn't exist
[Kavita] [2024-02-28 02:00:06.956 +00:00  224] [Information] API.Services.Tasks.BackupService Database backup completed
[Kavita] [2024-02-28 03:23:04.083 +00:00  314] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 03:23:04.137 +00:00  314] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 66.3206 ms
[Kavita] [2024-02-28 03:23:04.614 +00:00  170] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 183.5772 ms
[Kavita] [2024-02-28 03:23:04.857 +00:00  170] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.5251 ms
[Kavita] [2024-02-28 03:23:05.153 +00:00  170] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 2.2532 ms
[Kavita] [2024-02-28 03:23:05.452 +00:00  248] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 1.4305 ms
[Kavita] [2024-02-28 03:23:05.765 +00:00  170] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 6.3642 ms
[Kavita] [2024-02-28 03:23:06.189 +00:00  248] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 3.7082 ms
[Kavita] [2024-02-28 03:23:06.488 +00:00  248] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 03:23:06.491 +00:00  248] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 4.3592 ms
[Kavita] [2024-02-28 03:23:06.791 +00:00  170] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 8.4358 ms
[Kavita] [2024-02-28 03:23:07.097 +00:00  248] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 0.9551 ms
[Kavita] [2024-02-28 03:23:07.401 +00:00  248] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 2.6494 ms
[Kavita] [2024-02-28 04:00:06.775 +00:00  203] [Information] API.Services.Plus.ScrobblingService Starting Scrobble Processing
[Kavita] [2024-02-28 04:00:06.861 +00:00  203] [Information] API.Services.Plus.ScrobblingService Found 0 Scrobble Events
[Kavita] [2024-02-28 04:00:06.862 +00:00  203] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 04:00:06.864 +00:00  203] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 04:00:06.866 +00:00  203] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 04:00:06.868 +00:00  203] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 04:00:06.869 +00:00  203] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 04:00:06.870 +00:00  203] [Information] API.Services.Plus.ScrobblingService Scrobbling Events is complete
[Kavita] [2024-02-28 04:31:44.481 +00:00  82] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 04:31:44.553 +00:00  82] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 85.7742 ms
[Kavita] [2024-02-28 04:31:44.730 +00:00  82] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 128.3856 ms
[Kavita] [2024-02-28 04:31:44.789 +00:00  82] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.3506 ms
[Kavita] [2024-02-28 04:31:44.830 +00:00  82] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 2.3025 ms
[Kavita] [2024-02-28 04:31:44.867 +00:00  82] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 1.2616 ms
[Kavita] [2024-02-28 04:31:44.912 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 7.0600 ms
[Kavita] [2024-02-28 04:31:44.988 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 3.7509 ms
[Kavita] [2024-02-28 04:31:45.041 +00:00  251] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 04:31:45.044 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 4.8511 ms
[Kavita] [2024-02-28 04:31:45.088 +00:00  82] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 8.3954 ms
[Kavita] [2024-02-28 04:31:45.134 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 0.9291 ms
[Kavita] [2024-02-28 04:31:45.171 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 1.3654 ms
[Kavita] [2024-02-28 04:31:46.629 +00:00  176] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 04:31:46.660 +00:00  176] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 33.5668 ms
[Kavita] [2024-02-28 04:31:46.834 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 125.3507 ms
[Kavita] [2024-02-28 04:31:46.867 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.3413 ms
[Kavita] [2024-02-28 04:31:46.907 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 2.1545 ms
[Kavita] [2024-02-28 04:31:46.940 +00:00  176] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 1.0061 ms
[Kavita] [2024-02-28 04:31:46.980 +00:00  82] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 7.1007 ms
[Kavita] [2024-02-28 04:31:47.017 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 2.5533 ms
[Kavita] [2024-02-28 04:31:47.050 +00:00  251] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 04:31:47.053 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 4.0023 ms
[Kavita] [2024-02-28 04:31:47.094 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 8.2384 ms
[Kavita] [2024-02-28 04:31:47.140 +00:00  82] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 0.8235 ms
[Kavita] [2024-02-28 04:31:47.177 +00:00  251] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 1.2529 ms
[Kavita] [2024-02-28 04:32:02.367 +00:00  82] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/all-v2?pageNumber=1&pageSize=20 responded 200 in 29.8259 ms
[Kavita] [2024-02-28 08:00:07.120 +00:00  277] [Information] API.Services.Plus.ScrobblingService Starting Scrobble Processing
[Kavita] [2024-02-28 08:00:07.299 +00:00  277] [Information] API.Services.Plus.ScrobblingService Found 0 Scrobble Events
[Kavita] [2024-02-28 08:00:07.300 +00:00  277] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 08:00:07.302 +00:00  277] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 08:00:07.303 +00:00  277] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 08:00:07.305 +00:00  277] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 08:00:07.306 +00:00  277] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 08:00:07.307 +00:00  277] [Information] API.Services.Plus.ScrobblingService Scrobbling Events is complete
[Kavita] [2024-02-28 08:26:16.263 +00:00  116] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 08:26:16.306 +00:00  116] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 49.5765 ms
[Kavita] [2024-02-28 08:26:16.524 +00:00  286] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 135.9383 ms
[Kavita] [2024-02-28 08:26:16.756 +00:00  286] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.3250 ms
[Kavita] [2024-02-28 08:26:16.848 +00:00  286] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 2.2298 ms
[Kavita] [2024-02-28 08:26:16.921 +00:00  286] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 1.2440 ms
[Kavita] [2024-02-28 08:26:16.998 +00:00  175] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 6.9391 ms
[Kavita] [2024-02-28 08:26:17.079 +00:00  175] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 4.1538 ms
[Kavita] [2024-02-28 08:26:17.151 +00:00  286] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 08:26:17.154 +00:00  286] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 4.2844 ms
[Kavita] [2024-02-28 08:26:17.229 +00:00  286] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 8.4156 ms
[Kavita] [2024-02-28 08:26:17.308 +00:00  116] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 0.9324 ms
[Kavita] [2024-02-28 08:26:17.378 +00:00  116] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 1.4124 ms
[Kavita] [2024-02-28 08:37:15.642 +00:00  312] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 08:37:15.707 +00:00  312] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 70.4235 ms
[Kavita] [2024-02-28 08:37:15.928 +00:00  312] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 129.2380 ms
[Kavita] [2024-02-28 08:37:16.033 +00:00  96] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.3414 ms
[Kavita] [2024-02-28 08:37:16.122 +00:00  96] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 2.2200 ms
[Kavita] [2024-02-28 08:37:16.204 +00:00  96] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 0.9800 ms
[Kavita] [2024-02-28 08:37:16.304 +00:00  312] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 6.6008 ms
[Kavita] [2024-02-28 08:37:16.381 +00:00  269] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 3.7794 ms
[Kavita] [2024-02-28 08:37:16.456 +00:00  96] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 08:37:16.459 +00:00  96] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 4.0009 ms
[Kavita] [2024-02-28 08:37:16.542 +00:00  312] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 8.1725 ms
[Kavita] [2024-02-28 08:37:16.652 +00:00  312] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 0.8119 ms
[Kavita] [2024-02-28 08:37:16.725 +00:00  265] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 1.4005 ms
[Kavita] [2024-02-28 10:54:51.810 +00:00  174] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 10:54:51.849 +00:00  174] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 44.3934 ms
[Kavita] [2024-02-28 10:54:52.489 +00:00  94] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 130.1285 ms
[Kavita] [2024-02-28 10:54:53.215 +00:00  94] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.2915 ms
[Kavita] [2024-02-28 10:54:53.739 +00:00  174] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 4.6573 ms
[Kavita] [2024-02-28 10:54:54.227 +00:00  174] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 2.9812 ms
[Kavita] [2024-02-28 10:54:54.706 +00:00  94] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 14.4587 ms
[Kavita] [2024-02-28 10:54:55.179 +00:00  304] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 7.7909 ms
[Kavita] [2024-02-28 10:54:55.696 +00:00  304] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 10:54:55.705 +00:00  304] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 10.9113 ms
[Kavita] [2024-02-28 10:54:56.215 +00:00  94] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 22.4269 ms
[Kavita] [2024-02-28 10:54:56.694 +00:00  94] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 1.9265 ms
[Kavita] [2024-02-28 10:54:57.663 +00:00  304] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 2.5751 ms
[Kavita] [2024-02-28 11:46:38.464 +00:00  78] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 11:46:38.507 +00:00  78] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 49.5259 ms
[Kavita] [2024-02-28 11:46:41.517 +00:00  160] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 189.1907 ms
[Kavita] [2024-02-28 11:46:42.953 +00:00  78] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.4692 ms
[Kavita] [2024-02-28 11:46:43.722 +00:00  97] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 2.6644 ms
[Kavita] [2024-02-28 11:46:45.143 +00:00  97] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 1.2595 ms
[Kavita] [2024-02-28 11:46:45.663 +00:00  97] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 6.8228 ms
[Kavita] [2024-02-28 11:46:47.756 +00:00  142] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 8.6510 ms
[Kavita] [2024-02-28 11:47:01.358 +00:00  97] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 11:47:01.368 +00:00  97] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 12.3401 ms
[Kavita] [2024-02-28 11:47:02.174 +00:00  142] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 20.2377 ms
[Kavita] [2024-02-28 11:47:06.487 +00:00  97] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 0.9398 ms
[Kavita] [2024-02-28 11:47:18.130 +00:00  142] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 2.8498 ms
[Kavita] [2024-02-28 11:49:26.254 +00:00  302] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 11:49:26.288 +00:00  302] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 36.6576 ms
[Kavita] [2024-02-28 11:49:26.475 +00:00  204] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 130.6929 ms
[Kavita] [2024-02-28 11:49:26.564 +00:00  204] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.2717 ms
[Kavita] [2024-02-28 11:49:26.638 +00:00  204] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 2.4539 ms
[Kavita] [2024-02-28 11:49:26.676 +00:00  319] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 1.2634 ms
[Kavita] [2024-02-28 11:49:26.719 +00:00  302] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 6.8936 ms
[Kavita] [2024-02-28 11:49:26.774 +00:00  319] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 2.7175 ms
[Kavita] [2024-02-28 11:49:26.846 +00:00  274] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 11:49:26.849 +00:00  274] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 4.2055 ms
[Kavita] [2024-02-28 11:49:26.901 +00:00  274] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 8.7912 ms
[Kavita] [2024-02-28 11:49:26.965 +00:00  319] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 0.9167 ms
[Kavita] [2024-02-28 11:49:27.017 +00:00  274] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 1.3387 ms
[Kavita] [2024-02-28 11:49:32.991 +00:00  319] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 11:49:33.029 +00:00  319] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 40.0111 ms
[Kavita] [2024-02-28 11:49:33.195 +00:00  302] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 124.8247 ms
[Kavita] [2024-02-28 11:49:33.255 +00:00  302] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.3186 ms
[Kavita] [2024-02-28 11:49:33.342 +00:00  274] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 2.1598 ms
[Kavita] [2024-02-28 11:49:33.385 +00:00  302] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 1.0072 ms
[Kavita] [2024-02-28 11:49:33.462 +00:00  274] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 7.0797 ms
[Kavita] [2024-02-28 11:49:33.527 +00:00  302] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 2.6881 ms
[Kavita] [2024-02-28 11:49:33.578 +00:00  274] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 11:49:33.581 +00:00  274] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 4.1256 ms
[Kavita] [2024-02-28 11:49:33.644 +00:00  319] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 8.7515 ms
[Kavita] [2024-02-28 11:49:33.732 +00:00  319] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 0.7773 ms
[Kavita] [2024-02-28 11:49:33.784 +00:00  274] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 1.2500 ms
[Kavita] [2024-02-28 12:00:07.463 +00:00  147] [Information] API.Services.Plus.ScrobblingService Starting Scrobble Processing
[Kavita] [2024-02-28 12:00:07.531 +00:00  147] [Information] API.Services.Plus.ScrobblingService Found 0 Scrobble Events
[Kavita] [2024-02-28 12:00:07.533 +00:00  147] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 12:00:07.534 +00:00  147] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 12:00:07.536 +00:00  147] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 12:00:07.538 +00:00  147] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 12:00:07.539 +00:00  147] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 12:00:07.545 +00:00  147] [Information] API.Services.Plus.ScrobblingService Scrobbling Events is complete
[Kavita] [2024-02-28 12:08:29.827 +00:00  225] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 12:08:29.868 +00:00  225] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 46.1920 ms
[Kavita] [2024-02-28 12:08:30.066 +00:00  78] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 129.7147 ms
[Kavita] [2024-02-28 12:08:30.156 +00:00  225] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.5279 ms
[Kavita] [2024-02-28 12:08:30.240 +00:00  225] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 2.2705 ms
[Kavita] [2024-02-28 12:08:30.305 +00:00  244] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 1.2753 ms
[Kavita] [2024-02-28 12:08:30.397 +00:00  78] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 6.8229 ms
[Kavita] [2024-02-28 12:08:30.486 +00:00  244] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 8.9823 ms
